age,blockNum,center,colormap,completionCode,correct,correlation,currentOffsets,distance,education,engagementCorrect,gender,generationTime,modelChoice,noiseAmplitude,noisePerturb,noisePerturbCount,prolificId,responseTime,selectedDecoyType,selection,stimulusCorrect,stimulusNum,trialNum,vis,subjectid,categorization,ciede2000_discriminative_power,contrast_sensitivity_discriminative_power,hue_discriminative_power,luminance_variation,lab_length,color_name_variation,chromatic_variation
18-24,15,0.098716,Hue-3 with Wave-2,,1,0,57.55918552093562,0.0427909439285787,high_school,3,male,3486,1,1.1,1.9,1,66c3831308c6df765dbad32d,18988,0,6,42,29,1,fieldSmooth,10,273.523,114.364,216.242,100.248,148.627,NaN,2.616,167.997
18-24,15,0.098716,Hue-3 with Wave-2,,0,0,57.55918552093562,0.0545532984430794,high_school,3,male,2523,0,1.1,1.9,1,66c3831308c6df765dbad32d,4495,-1,4,42,30,2,fieldSmooth,10,273.523,114.364,216.242,100.248,148.627,NaN,2.616,167.997
18-24,16,0.098716,Hue-5 with Wave-0,,1,0,52.81048413376232,0.0939018932144239,high_school,3,male,2965,2,1.1,1.9,1,66c3831308c6df765dbad32d,35618,1,5,42,31,1,fieldSmooth,10,412.707,94.363,126.934,193.163,25.845,NaN,2.556,98.190
18-24,16,0.098716,Hue-5 with Wave-0,,0,0,52.81048413376232,0.096457141926663,high_school,3,male,2261,0,1.1,1.9,1,66c3831308c6df765dbad32d,2087,-1,6,42,32,2,fieldSmooth,10,412.707,94.363,126.934,193.163,25.845,NaN,2.556,98.190
18-24,17,0.098716,Hue-5 with Wave-9,,0,0,52.81048413376232,0.0896470002191942,high_school,3,male,3581,0,1.1,1.9,1,66c3831308c6df765dbad32d,9915,-1,5,42,33,1,fieldSmooth,10,806.502,192.666,325.429,228.263,623.795,NaN,3.667,389.818
18-24,17,0.098716,Hue-5 with Wave-9,,0,0,52.81048413376232,0.0662134703135706,high_school,3,male,1917,0,1.1,1.9,1,66c3831308c6df765dbad32d,23562,-1,4,42,34,2,fieldSmooth,10,806.502,192.666,325.429,228.263,623.795,NaN,3.667,389.818
18-24,21,0.098716,Hue-7 with Wave-2,,0,0,40.36703145243735,0.137205793108648,high_school,3,male,2141,0,1.1,1.9,1,66c3831308c6df765dbad32d,16226,-1,6,42,37,1,fieldSmooth,10,671.220,159.127,254.899,284.139,159.776,NaN,3.489,157.549
18-24,21,0.098716,Hue-7 with Wave-2,,0,0,40.36703145243735,0.0865991284772235,high_school,3,male,1810,0,1.1,1.9,1,66c3831308c6df765dbad32d,30487,-1,6,42,38,2,fieldSmooth,10,671.220,159.127,254.899,284.139,159.776,NaN,3.489,157.549
18-24,24,0.098716,Hue-7 with Wave-6,,0,0,40.36703145243735,0.0496531213356267,high_school,3,male,1981,0,1.1,1.9,1,66c3831308c6df765dbad32d,26042,-1,4,42,41,1,fieldSmooth,10,1051.712,186.547,301.909,288.240,415.695,NaN,4.681,323.579
18-24,24,0.098716,Hue-7 with Wave-6,,1,0,40.36703145243735,0.0876582611300169,high_school,3,male,1644,1,1.1,1.9,1,66c3831308c6df765dbad32d,10056,0,2,42,42,2,fieldSmooth,10,1051.712,186.547,301.909,288.240,415.695,NaN,4.681,323.579
18-24,25,0.098716,Hue-5 with Wave-5,,1,0,52.81048413376232,0.1059458597995984,high_school,3,male,1982,1,1.1,1.9,1,66c3831308c6df765dbad32d,6196,0,3,42,43,1,fieldSmooth,10,823.235,165.533,293.468,206.300,372.212,NaN,3.968,253.772
18-24,25,0.098716,Hue-5 with Wave-5,,1,0,52.81048413376232,0.0957731903250043,high_school,3,male,2044,2,1.1,1.9,1,66c3831308c6df765dbad32d,6318,1,6,42,44,2,fieldSmooth,10,823.235,165.533,293.468,206.300,372.212,NaN,3.968,253.772
18-24,26,0.098716,Hue-3 with Wave-9,,0,0,57.55918552093562,0.0780980498471543,high_school,3,male,2018,0,1.1,1.9,1,66c3831308c6df765dbad32d,21005,-1,5,42,45,1,fieldSmooth,10,290.952,154.060,271.067,133.962,470.508,NaN,3.468,445.776
18-24,26,0.098716,Hue-3 with Wave-9,,0,0,57.55918552093562,0.0860325951305046,high_school,3,male,1697,0,1.1,1.9,1,66c3831308c6df765dbad32d,5763,-1,2,42,46,2,fieldSmooth,10,290.952,154.060,271.067,133.962,470.508,NaN,3.468,445.776
18-24,27,0.098716,Hue-3 with Wave-4,,0,0,57.55918552093562,0.1096338418246762,high_school,3,male,2075,0,1.1,1.9,1,66c3831308c6df765dbad32d,8929,-1,5,42,47,1,fieldSmooth,10,337.296,145.828,260.997,135.041,272.217,NaN,4.232,247.356
18-24,27,0.098716,Hue-3 with Wave-4,,0,0,57.55918552093562,0.0726533808582137,high_school,3,male,1620,0,1.1,1.9,1,66c3831308c6df765dbad32d,6047,-1,3,42,48,2,fieldSmooth,10,337.296,145.828,260.997,135.041,272.217,NaN,4.232,247.356
18-24,28,0.098716,Hue-7 with Wave-0,,1,0,40.36703145243735,0.0739365121027142,high_school,3,male,1948,1,1.1,1.9,1,66c3831308c6df765dbad32d,4726,0,3,42,49,1,fieldSmooth,10,855.097,138.240,179.239,278.881,39.478,NaN,4.096,143.128
18-24,28,0.098716,Hue-7 with Wave-0,,0,0,40.36703145243735,0.0829717054214146,high_school,3,male,1787,0,1.1,1.9,1,66c3831308c6df765dbad32d,5706,-1,3,42,50,2,fieldSmooth,10,855.097,138.240,179.239,278.881,39.478,NaN,4.096,143.128
18-24,29,0.098716,Hue-5 with Wave-4,,1,0,52.81048413376232,0.0662242459881235,high_school,3,male,2123,2,1.1,1.9,1,66c3831308c6df765dbad32d,7747,1,5,42,51,1,fieldSmooth,10,655.244,157.938,277.222,201.578,303.271,NaN,5.547,232.475
18-24,29,0.098716,Hue-5 with Wave-4,,1,0,52.81048413376232,0.0498689250474731,high_school,3,male,1808,2,1.1,1.9,1,66c3831308c6df765dbad32d,6650,1,3,42,52,2,fieldSmooth,10,655.244,157.938,277.222,201.578,303.271,NaN,5.547,232.475
18-24,30,0.098716,Hue-7 with Wave-3,,1,0,40.36703145243735,0.0941139124927616,high_school,3,male,2270,1,1.1,1.9,1,66c3831308c6df765dbad32d,4685,0,3,42,53,1,fieldSmooth,10,790.497,162.647,265.168,281.550,217.713,NaN,4.466,143.734
18-24,30,0.098716,Hue-7 with Wave-3,,1,0,40.36703145243735,0.0924298438688615,high_school,3,male,1651,1,1.1,1.9,1,66c3831308c6df765dbad32d,5652,0,3,42,54,2,fieldSmooth,10,790.497,162.647,265.168,281.550,217.713,NaN,4.466,143.734
18-24,34,0.098716,Hue-3 with Wave-8,,1,0,57.55918552093562,0.1361418089479212,high_school,3,male,2292,1,1.1,1.9,1,66c3831308c6df765dbad32d,9276,0,2,42,61,1,fieldSmooth,10,436.918,156.586,283.517,123.932,472.358,NaN,6.544,455.547
18-24,34,0.098716,Hue-3 with Wave-8,,1,0,57.55918552093562,0.0737386165826455,high_school,3,male,1887,2,1.1,1.9,1,66c3831308c6df765dbad32d,10457,1,5,42,62,2,fieldSmooth,10,436.918,156.586,283.517,123.932,472.358,NaN,6.544,455.547
18-24,35,0.098716,Hue-7 with Wave-8,,1,0,40.36703145243735,0.0732385709097957,high_school,3,male,1889,1,1.1,1.9,1,66c3831308c6df765dbad32d,5044,0,6,42,63,1,fieldSmooth,10,804.384,206.677,334.803,288.967,580.360,NaN,7.008,378.355
18-24,35,0.098716,Hue-7 with Wave-8,,1,0,40.36703145243735,0.0523389749886153,high_school,3,male,1592,2,1.1,1.9,1,66c3831308c6df765dbad32d,3412,1,1,42,64,2,fieldSmooth,10,804.384,206.677,334.803,288.967,580.360,NaN,7.008,378.355
18-24,36,0.098716,Hue-5 with Wave-8,,1,0,52.81048413376232,0.0504555893315401,high_school,3,male,1900,2,1.1,1.9,1,66c3831308c6df765dbad32d,4453,1,4,42,65,1,fieldSmooth,10,968.953,179.119,318.745,213.556,578.720,NaN,7.257,258.322
18-24,36,0.098716,Hue-5 with Wave-8,,1,0,52.81048413376232,0.1368619261574982,high_school,3,male,1491,1,1.1,1.9,1,66c3831308c6df765dbad32d,11217,0,1,42,66,2,fieldSmooth,10,968.953,179.119,318.745,213.556,578.720,NaN,7.257,258.322
18-24,37,0.098716,Hue-7 with Wave-9,,1,0,40.36703145243735,0.0969329047277944,high_school,3,male,1731,1,1.1,1.9,1,66c3831308c6df765dbad32d,9312,0,6,42,67,1,fieldSmooth,10,1375.475,210.807,337.483,296.050,650.779,NaN,5.469,394.030
18-24,37,0.098716,Hue-7 with Wave-9,,1,0,40.36703145243735,0.047517817655508,high_school,3,male,1714,2,1.1,1.9,1,66c3831308c6df765dbad32d,8581,1,5,42,68,2,fieldSmooth,10,1375.475,210.807,337.483,296.050,650.779,NaN,5.469,394.030
18-24,38,0.098716,Hue-3 with Wave-0,,0,0,57.55918552093562,0.0679021768298789,high_school,3,male,1589,0,1.1,1.9,1,66c3831308c6df765dbad32d,3837,-1,6,42,69,1,fieldSmooth,10,155.527,68.530,96.744,100.098,24.666,NaN,1.506,65.554
18-24,38,0.098716,Hue-3 with Wave-0,,1,0,57.55918552093562,0.0845359283017206,high_school,3,male,1305,1,1.1,1.9,1,66c3831308c6df765dbad32d,4373,0,3,42,70,2,fieldSmooth,10,155.527,68.530,96.744,100.098,24.666,NaN,1.506,65.554
18-24,39,0.098716,Hue-5 with Wave-6,,1,0,52.81048413376232,0.1395402020515757,high_school,3,male,2069,2,1.1,1.9,1,66c3831308c6df765dbad32d,13122,1,5,42,71,1,fieldSmooth,10,665.219,173.173,297.798,214.897,435.797,NaN,4.721,239.188
18-24,39,0.098716,Hue-5 with Wave-6,,1,0,52.81048413376232,0.0580600405363432,high_school,3,male,1756,2,1.1,1.9,1,66c3831308c6df765dbad32d,6253,1,1,42,72,2,fieldSmooth,10,665.219,173.173,297.798,214.897,435.797,NaN,4.721,239.188
18-24,41,0.098716,Hue-7 with Wave-7,,1,0,40.36703145243735,0.0473990997457889,high_school,3,male,1945,1,1.1,1.9,1,66c3831308c6df765dbad32d,4838,0,5,42,75,1,fieldSmooth,10,1003.329,201.870,323.042,290.418,495.164,NaN,5.233,376.347
18-24,41,0.098716,Hue-7 with Wave-7,,1,0,40.36703145243735,0.070351125272882,high_school,3,male,1565,1,1.1,1.9,1,66c3831308c6df765dbad32d,15457,0,5,42,76,2,fieldSmooth,10,1003.329,201.870,323.042,290.418,495.164,NaN,5.233,376.347
45-54,1,0.098716,Hue-5 with Wave-5,,1,0,21.68572066185116,0.039963310325602,other,3,male,746,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,21824,0,6,77,1,1,fieldSmooth,11,521.067,169.180,293.000,230.139,364.475,NaN,3.231,236.234
45-54,1,0.098716,Hue-5 with Wave-5,,1,0,21.68572066185116,0.0802678360986638,other,3,male,701,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,18776,1,4,77,2,2,fieldSmooth,11,521.067,169.180,293.000,230.139,364.475,NaN,3.231,236.234
45-54,2,0.098716,Hue-7 with Wave-3,,1,0,27.18729581075128,0.0499794693945667,other,3,male,783,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,7078,0,3,77,3,1,fieldSmooth,11,1020.116,162.231,263.194,283.385,216.250,NaN,5.149,137.096
45-54,2,0.098716,Hue-7 with Wave-3,,1,0,27.18729581075128,0.0784566837007544,other,3,male,685,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,18078,0,5,77,4,2,fieldSmooth,11,1020.116,162.231,263.194,283.385,216.250,NaN,5.149,137.096
45-54,4,0.098716,Hue-3 with Wave-6,,1,0,19.36307666323579,0.0624706281713255,other,3,male,812,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,9495,1,3,77,7,1,fieldSmooth,11,351.185,157.814,290.203,125.960,444.516,NaN,3.784,292.319
45-54,4,0.098716,Hue-3 with Wave-6,,1,0,19.36307666323579,0.0531156083636943,other,3,male,743,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,18626,1,1,77,8,2,fieldSmooth,11,351.185,157.814,290.203,125.960,444.516,NaN,3.784,292.319
45-54,5,0.098716,Hue-7 with Wave-9,,1,0,27.18729581075128,0.057706557673972,other,3,male,743,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,17029,1,3,77,9,1,fieldSmooth,11,1230.957,208.630,333.442,299.032,634.027,NaN,5.254,379.688
45-54,5,0.098716,Hue-7 with Wave-9,,1,0,27.18729581075128,0.0695818902320107,other,3,male,692,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,8910,1,3,77,10,2,fieldSmooth,11,1230.957,208.630,333.442,299.032,634.027,NaN,5.254,379.688
45-54,6,0.098716,Hue-7 with Wave-1,,1,0,27.18729581075128,0.0849421873045754,other,3,male,780,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,30948,1,1,77,11,1,fieldSmooth,11,928.780,134.536,199.145,280.921,73.968,NaN,4.640,122.217
45-54,6,0.098716,Hue-7 with Wave-1,,1,0,27.18729581075128,0.0736672869705325,other,3,male,744,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,8527,1,3,77,12,2,fieldSmooth,11,928.780,134.536,199.145,280.921,73.968,NaN,4.640,122.217
45-54,7,0.098716,Hue-7 with Wave-6,,1,0,27.18729581075128,0.0799038421632051,other,3,male,796,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,5732,1,5,77,13,1,fieldSmooth,11,898.163,189.143,304.743,292.398,420.539,NaN,4.974,293.253
45-54,7,0.098716,Hue-7 with Wave-6,,1,0,27.18729581075128,0.082334671480347,other,3,male,666,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,21512,0,4,77,14,2,fieldSmooth,11,898.163,189.143,304.743,292.398,420.539,NaN,4.974,293.253
45-54,10,0.098716,Hue-7 with Wave-7,,1,0,27.18729581075128,0.1031120156117393,other,3,male,729,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,23982,0,6,77,17,1,fieldSmooth,11,1085.317,204.693,323.947,302.840,493.010,NaN,5.042,335.105
45-54,10,0.098716,Hue-7 with Wave-7,,1,0,27.18729581075128,0.0699473368882373,other,3,male,622,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,4987,1,2,77,18,2,fieldSmooth,11,1085.317,204.693,323.947,302.840,493.010,NaN,5.042,335.105
45-54,11,0.098716,Hue-3 with Wave-5,,1,0,19.36307666323579,0.0663710761285961,other,3,male,806,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,59122,1,3,77,19,1,fieldSmooth,11,56.364,146.332,271.585,118.002,365.842,NaN,3.129,247.708
45-54,11,0.098716,Hue-3 with Wave-5,,1,0,19.36307666323579,0.0545932496885925,other,3,male,687,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,13163,1,2,77,20,2,fieldSmooth,11,56.364,146.332,271.585,118.002,365.842,NaN,3.129,247.708
45-54,12,0.098716,Hue-7 with Wave-4,,1,0,27.18729581075128,0.0300793936931026,other,3,male,833,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,17067,0,4,77,21,1,fieldSmooth,11,907.791,178.882,291.523,286.130,309.888,NaN,5.782,162.819
45-54,12,0.098716,Hue-7 with Wave-4,,1,0,27.18729581075128,0.0663343031671845,other,3,male,720,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,11793,0,2,77,22,2,fieldSmooth,11,907.791,178.882,291.523,286.130,309.888,NaN,5.782,162.819
45-54,14,0.098716,Hue-5 with Wave-0,,1,0,21.68572066185116,0.0763532290242868,other,3,male,768,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,9861,1,3,77,25,1,fieldSmooth,11,527.844,90.358,118.696,198.316,16.850,NaN,2.181,97.770
45-54,14,0.098716,Hue-5 with Wave-0,,1,0,21.68572066185116,0.0891439977178213,other,3,male,677,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,33556,0,2,77,26,2,fieldSmooth,11,527.844,90.358,118.696,198.316,16.850,NaN,2.181,97.770
45-54,15,0.098716,Hue-7 with Wave-0,,1,0,27.18729581075128,0.0680892064753256,other,3,male,720,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,39338,1,1,77,27,1,fieldSmooth,11,1031.006,138.502,174.736,282.422,32.730,NaN,4.817,134.191
45-54,15,0.098716,Hue-7 with Wave-0,,1,0,27.18729581075128,0.0617850074540641,other,3,male,696,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,11731,0,4,77,28,2,fieldSmooth,11,1031.006,138.502,174.736,282.422,32.730,NaN,4.817,134.191
45-54,16,0.098716,Hue-5 with Wave-8,,1,0,21.68572066185116,0.0558543329652552,other,3,male,778,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,3698,0,2,77,29,1,fieldSmooth,11,1077.919,169.779,311.280,199.741,603.207,NaN,7.348,213.642
45-54,16,0.098716,Hue-5 with Wave-8,,1,0,21.68572066185116,0.0341764632342188,other,3,male,763,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,4614,1,1,77,30,2,fieldSmooth,11,1077.919,169.779,311.280,199.741,603.207,NaN,7.348,213.642
45-54,17,0.098716,Hue-3 with Wave-4,,1,0,19.36307666323579,0.0812682220768678,other,3,male,780,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,8307,1,3,77,31,1,fieldSmooth,11,393.354,132.323,263.913,101.785,301.549,NaN,5.306,193.492
45-54,17,0.098716,Hue-3 with Wave-4,,0,0,19.36307666323579,0.0588510629681393,other,3,male,716,0,1.1,1.9,1,66cb6abbf0a15bddb08767d5,46017,-1,5,77,32,2,fieldSmooth,11,393.354,132.323,263.913,101.785,301.549,NaN,5.306,193.492
45-54,20,0.098716,Hue-3 with Wave-7,,1,0,19.36307666323579,0.0761051124964948,other,3,male,760,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,11507,1,3,77,37,1,fieldSmooth,11,374.437,161.719,290.831,135.099,493.317,NaN,3.369,343.873
45-54,20,0.098716,Hue-3 with Wave-7,,1,0,19.36307666323579,0.0892204529408919,other,3,male,704,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,7731,0,6,77,38,2,fieldSmooth,11,374.437,161.719,290.831,135.099,493.317,NaN,3.369,343.873
45-54,22,0.098716,Hue-5 with Wave-7,,1,0,21.68572066185116,0.0933325526941857,other,3,male,757,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,6827,0,5,77,41,1,fieldSmooth,11,434.956,180.454,314.238,211.063,511.169,NaN,3.344,320.363
45-54,22,0.098716,Hue-5 with Wave-7,,1,0,21.68572066185116,0.1007745553330431,other,3,male,659,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,10183,1,5,77,42,2,fieldSmooth,11,434.956,180.454,314.238,211.063,511.169,NaN,3.344,320.363
45-54,23,0.098716,Hue-5 with Wave-6,,1,0,21.68572066185116,0.0878927245050078,other,3,male,785,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,3327,1,2,77,43,1,fieldSmooth,11,458.104,169.270,293.271,220.941,433.850,NaN,3.443,237.819
45-54,23,0.098716,Hue-5 with Wave-6,,1,0,21.68572066185116,0.0457681398502698,other,3,male,699,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,7237,1,1,77,44,2,fieldSmooth,11,458.104,169.270,293.271,220.941,433.850,NaN,3.443,237.819
45-54,24,0.098716,Hue-3 with Wave-3,,1,0,19.36307666323579,0.0702433644752814,other,3,male,787,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,23877,1,3,77,45,1,fieldSmooth,11,54.385,125.246,232.652,130.951,211.980,NaN,1.858,169.658
45-54,24,0.098716,Hue-3 with Wave-3,,1,0,19.36307666323579,0.0876578416273889,other,3,male,664,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,24256,1,3,77,46,2,fieldSmooth,11,54.385,125.246,232.652,130.951,211.980,NaN,1.858,169.658
45-54,25,0.098716,Hue-7 with Wave-5,,1,0,27.18729581075128,0.0547668126010684,other,3,male,838,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,6072,0,6,77,47,1,fieldSmooth,11,1079.654,189.844,302.289,297.408,358.596,NaN,4.916,275.247
45-54,25,0.098716,Hue-7 with Wave-5,,1,0,27.18729581075128,0.0788356709578868,other,3,male,732,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,5038,0,1,77,48,2,fieldSmooth,11,1079.654,189.844,302.289,297.408,358.596,NaN,4.916,275.247
45-54,27,0.098716,Hue-5 with Wave-9,,1,0,21.68572066185116,0.0790846540567583,other,3,male,734,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,3094,1,2,77,49,1,fieldSmooth,11,704.349,189.897,329.220,209.348,659.948,NaN,3.487,371.525
45-54,27,0.098716,Hue-5 with Wave-9,,1,0,21.68572066185116,0.1127691112427944,other,3,male,707,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,2973,0,6,77,50,2,fieldSmooth,11,704.349,189.897,329.220,209.348,659.948,NaN,3.487,371.525
45-54,28,0.098716,Hue-5 with Wave-2,,1,0,21.68572066185116,0.0569243532838713,other,3,male,820,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,2709,1,4,77,51,1,fieldSmooth,11,484.227,128.048,228.118,201.930,157.619,NaN,2.806,62.452
45-54,28,0.098716,Hue-5 with Wave-2,,1,0,21.68572066185116,0.0841028750600528,other,3,male,682,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,16314,1,6,77,52,2,fieldSmooth,11,484.227,128.048,228.118,201.930,157.619,NaN,2.806,62.452
45-54,30,0.098716,Hue-7 with Wave-8,,1,0,27.18729581075128,0.0636182735467205,other,3,male,790,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,16764,0,4,77,53,1,fieldSmooth,11,1082.864,205.341,329.142,296.194,555.944,NaN,7.134,402.312
45-54,30,0.098716,Hue-7 with Wave-8,,1,0,27.18729581075128,0.0857195608180181,other,3,male,714,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,6289,0,5,77,54,2,fieldSmooth,11,1082.864,205.341,329.142,296.194,555.944,NaN,7.134,402.312
45-54,31,0.098716,Hue-3 with Wave-9,,1,0,19.36307666323579,0.1075770120933421,other,3,male,784,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,8839,0,5,77,55,1,fieldSmooth,11,258.503,147.012,266.545,140.297,503.823,NaN,2.378,363.433
45-54,31,0.098716,Hue-3 with Wave-9,,1,0,19.36307666323579,0.0558438985218402,other,3,male,758,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,2640,1,1,77,56,2,fieldSmooth,11,258.503,147.012,266.545,140.297,503.823,NaN,2.378,363.433
45-54,32,0.098716,Hue-3 with Wave-8,,1,0,19.36307666323579,0.0880152009033343,other,3,male,793,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,7570,0,5,77,57,1,fieldSmooth,11,388.138,147.998,270.662,135.209,472.112,NaN,5.301,300.662
45-54,32,0.098716,Hue-3 with Wave-8,,1,0,19.36307666323579,0.0695696274392403,other,3,male,731,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,5084,1,1,77,58,2,fieldSmooth,11,388.138,147.998,270.662,135.209,472.112,NaN,5.301,300.662
45-54,33,0.098716,Hue-3 with Wave-1,,1,0,19.36307666323579,0.1572750680951029,other,3,male,719,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,12812,1,1,77,59,1,fieldSmooth,11,103.181,87.709,167.852,110.187,79.265,NaN,0.792,28.741
45-54,33,0.098716,Hue-3 with Wave-1,,1,0,19.36307666323579,0.0760642573607347,other,3,male,643,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,3936,1,2,77,60,2,fieldSmooth,11,103.181,87.709,167.852,110.187,79.265,NaN,0.792,28.741
45-54,35,0.098716,Hue-5 with Wave-4,,1,0,21.68572066185116,0.0898076472824603,other,3,male,730,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,20445,0,5,77,63,1,fieldSmooth,11,459.845,157.407,276.864,212.088,304.014,NaN,4.948,191.633
45-54,35,0.098716,Hue-5 with Wave-4,,1,0,21.68572066185116,0.0704084869948814,other,3,male,684,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,10852,0,6,77,64,2,fieldSmooth,11,459.845,157.407,276.864,212.088,304.014,NaN,4.948,191.633
45-54,36,0.098716,Hue-5 with Wave-3,,1,0,21.68572066185116,0.0793616794296209,other,3,male,724,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,16407,1,6,77,65,1,fieldSmooth,11,509.032,148.036,261.890,209.585,229.860,NaN,3.035,154.581
45-54,36,0.098716,Hue-5 with Wave-3,,1,0,21.68572066185116,0.0981895234611689,other,3,male,671,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,8027,0,6,77,66,2,fieldSmooth,11,509.032,148.036,261.890,209.585,229.860,NaN,3.035,154.581
45-54,37,0.098716,Hue-3 with Wave-2,,1,0,19.36307666323579,0.0623322647147273,other,3,male,811,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,5721,1,5,77,67,1,fieldSmooth,11,298.476,114.241,215.425,131.890,150.563,NaN,2.488,103.531
45-54,37,0.098716,Hue-3 with Wave-2,,1,0,19.36307666323579,0.0666282319066973,other,3,male,732,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,5172,1,1,77,68,2,fieldSmooth,11,298.476,114.241,215.425,131.890,150.563,NaN,2.488,103.531
45-54,39,0.098716,Hue-7 with Wave-2,,1,0,27.18729581075128,0.0714135931125884,other,3,male,747,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,27220,0,5,77,71,1,fieldSmooth,11,700.332,157.972,251.349,283.873,159.330,NaN,4.132,109.386
45-54,39,0.098716,Hue-7 with Wave-2,,1,0,27.18729581075128,0.0681279004469044,other,3,male,646,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,21172,1,3,77,72,2,fieldSmooth,11,700.332,157.972,251.349,283.873,159.330,NaN,4.132,109.386
45-54,40,0.098716,Hue-5 with Wave-1,,1,0,21.68572066185116,0.099202804456889,other,3,male,761,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,9651,0,6,77,73,1,fieldSmooth,11,460.065,106.706,187.114,200.437,80.025,NaN,2.130,93.850
45-54,40,0.098716,Hue-5 with Wave-1,,1,0,21.68572066185116,0.1093639211311824,other,3,male,662,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,16524,1,6,77,74,2,fieldSmooth,11,460.065,106.706,187.114,200.437,80.025,NaN,2.130,93.850
45-54,42,0.098716,Hue-3 with Wave-0,,1,0,19.36307666323579,0.074948394697494,other,3,male,667,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,5241,0,6,77,77,1,fieldSmooth,11,109.242,53.743,70.100,99.882,17.092,NaN,1.476,54.708
45-54,42,0.098716,Hue-3 with Wave-0,,1,0,19.36307666323579,0.0932551360877029,other,3,male,613,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,3925,0,4,77,78,2,fieldSmooth,11,109.242,53.743,70.100,99.882,17.092,NaN,1.476,54.708
35-44,1,0.098716,Hue-7 with Wave-2,,1,0,45.40963240709247,0.0497132220378741,bachelor,3,female,414,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,8983,1,2,75,1,1,fieldSmooth,12,618.772,159.811,256.658,284.439,159.160,NaN,3.451,167.509
35-44,1,0.098716,Hue-7 with Wave-2,,1,0,45.40963240709247,0.0864777324992541,bachelor,3,female,375,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,19073,0,1,75,2,2,fieldSmooth,12,618.772,159.811,256.658,284.439,159.160,NaN,3.451,167.509
35-44,3,0.098716,Hue-7 with Wave-0,,1,0,45.40963240709247,0.0956522809642854,bachelor,3,female,457,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,3225,0,2,75,5,1,fieldSmooth,12,938.341,136.706,176.493,278.488,38.718,NaN,3.950,131.949
