age,blockNum,center,colormap,completionCode,correct,correlation,currentOffsets,distance,education,engagementCorrect,gender,generationTime,modelChoice,noiseAmplitude,noisePerturb,noisePerturbCount,prolificId,responseTime,selectedDecoyType,selection,stimulusCorrect,stimulusNum,trialNum,vis,subjectid
18-24,24,0.098716,Hue-7 with Wave-6,,0,0,40.36703145243735,0.0496531213356267,high_school,3,male,1981,0,1.1,1.9,1,66c3831308c6df765dbad32d,26042,-1,4,42,41,1,fieldSmooth,10
18-24,24,0.098716,Hue-7 with Wave-6,,1,0,40.36703145243735,0.0876582611300169,high_school,3,male,1644,1,1.1,1.9,1,66c3831308c6df765dbad32d,10056,0,2,42,42,2,fieldSmooth,10
18-24,25,0.098716,Hue-5 with Wave-5,,1,0,52.81048413376232,0.1059458597995984,high_school,3,male,1982,1,1.1,1.9,1,66c3831308c6df765dbad32d,6196,0,3,42,43,1,fieldSmooth,10
18-24,25,0.098716,Hue-5 with Wave-5,,1,0,52.81048413376232,0.0957731903250043,high_school,3,male,2044,2,1.1,1.9,1,66c3831308c6df765dbad32d,6318,1,6,42,44,2,fieldSmooth,10
18-24,26,0.098716,Hue-3 with Wave-9,,0,0,57.55918552093562,0.0780980498471543,high_school,3,male,2018,0,1.1,1.9,1,66c3831308c6df765dbad32d,21005,-1,5,42,45,1,fieldSmooth,10
18-24,26,0.098716,Hue-3 with Wave-9,,0,0,57.55918552093562,0.0860325951305046,high_school,3,male,1697,0,1.1,1.9,1,66c3831308c6df765dbad32d,5763,-1,2,42,46,2,fieldSmooth,10
18-24,27,0.098716,Hue-3 with Wave-4,,0,0,57.55918552093562,0.1096338418246762,high_school,3,male,2075,0,1.1,1.9,1,66c3831308c6df765dbad32d,8929,-1,5,42,47,1,fieldSmooth,10
18-24,27,0.098716,Hue-3 with Wave-4,,0,0,57.55918552093562,0.0726533808582137,high_school,3,male,1620,0,1.1,1.9,1,66c3831308c6df765dbad32d,6047,-1,3,42,48,2,fieldSmooth,10
18-24,28,0.098716,Hue-7 with Wave-0,,1,0,40.36703145243735,0.0739365121027142,high_school,3,male,1948,1,1.1,1.9,1,66c3831308c6df765dbad32d,4726,0,3,42,49,1,fieldSmooth,10
18-24,28,0.098716,Hue-7 with Wave-0,,0,0,40.36703145243735,0.0829717054214146,high_school,3,male,1787,0,1.1,1.9,1,66c3831308c6df765dbad32d,5706,-1,3,42,50,2,fieldSmooth,10
18-24,29,0.098716,Hue-5 with Wave-4,,1,0,52.81048413376232,0.0662242459881235,high_school,3,male,2123,2,1.1,1.9,1,66c3831308c6df765dbad32d,7747,1,5,42,51,1,fieldSmooth,10
18-24,29,0.098716,Hue-5 with Wave-4,,1,0,52.81048413376232,0.0498689250474731,high_school,3,male,1808,2,1.1,1.9,1,66c3831308c6df765dbad32d,6650,1,3,42,52,2,fieldSmooth,10
18-24,30,0.098716,Hue-7 with Wave-3,,1,0,40.36703145243735,0.0941139124927616,high_school,3,male,2270,1,1.1,1.9,1,66c3831308c6df765dbad32d,4685,0,3,42,53,1,fieldSmooth,10
18-24,30,0.098716,Hue-7 with Wave-3,,1,0,40.36703145243735,0.0924298438688615,high_school,3,male,1651,1,1.1,1.9,1,66c3831308c6df765dbad32d,5652,0,3,42,54,2,fieldSmooth,10
18-24,31,0.098716,Hue-0 with Wave-7,,1,0,0.0,0.1045432040700428,high_school,3,male,1957,1,1.1,1.9,1,66c3831308c6df765dbad32d,8627,0,1,42,55,1,fieldSmooth,10
18-24,31,0.098716,Hue-0 with Wave-7,,0,0,0.0,0.0960707000016289,high_school,3,male,1721,0,1.1,1.9,1,66c3831308c6df765dbad32d,6039,-1,1,42,56,2,fieldSmooth,10
18-24,32,0.098716,Hue-0 with Wave-9,,0,0,0.0,0.067062448639998,high_school,3,male,2189,0,1.1,1.9,1,66c3831308c6df765dbad32d,30680,-1,5,42,57,1,fieldSmooth,10
18-24,32,0.098716,Hue-0 with Wave-9,,0,0,0.0,0.0684180883494677,high_school,3,male,1630,0,1.1,1.9,1,66c3831308c6df765dbad32d,8509,-1,2,42,58,2,fieldSmooth,10
18-24,33,0.098716,Hue-0 with Wave-5,,0,0,0.0,0.0702401900820531,high_school,3,male,1689,0,1.1,1.9,1,66c3831308c6df765dbad32d,6652,-1,2,42,59,1,fieldSmooth,10
18-24,33,0.098716,Hue-0 with Wave-5,,0,0,0.0,0.0685229721894905,high_school,3,male,1742,0,1.1,1.9,1,66c3831308c6df765dbad32d,18392,-1,5,42,60,2,fieldSmooth,10
18-24,34,0.098716,Hue-3 with Wave-8,,1,0,57.55918552093562,0.1361418089479212,high_school,3,male,2292,1,1.1,1.9,1,66c3831308c6df765dbad32d,9276,0,2,42,61,1,fieldSmooth,10
18-24,34,0.098716,Hue-3 with Wave-8,,1,0,57.55918552093562,0.0737386165826455,high_school,3,male,1887,2,1.1,1.9,1,66c3831308c6df765dbad32d,10457,1,5,42,62,2,fieldSmooth,10
18-24,35,0.098716,Hue-7 with Wave-8,,1,0,40.36703145243735,0.0732385709097957,high_school,3,male,1889,1,1.1,1.9,1,66c3831308c6df765dbad32d,5044,0,6,42,63,1,fieldSmooth,10
18-24,35,0.098716,Hue-7 with Wave-8,,1,0,40.36703145243735,0.0523389749886153,high_school,3,male,1592,2,1.1,1.9,1,66c3831308c6df765dbad32d,3412,1,1,42,64,2,fieldSmooth,10
18-24,36,0.098716,Hue-5 with Wave-8,,1,0,52.81048413376232,0.0504555893315401,high_school,3,male,1900,2,1.1,1.9,1,66c3831308c6df765dbad32d,4453,1,4,42,65,1,fieldSmooth,10
18-24,36,0.098716,Hue-5 with Wave-8,,1,0,52.81048413376232,0.1368619261574982,high_school,3,male,1491,1,1.1,1.9,1,66c3831308c6df765dbad32d,11217,0,1,42,66,2,fieldSmooth,10
18-24,37,0.098716,Hue-7 with Wave-9,,1,0,40.36703145243735,0.0969329047277944,high_school,3,male,1731,1,1.1,1.9,1,66c3831308c6df765dbad32d,9312,0,6,42,67,1,fieldSmooth,10
18-24,37,0.098716,Hue-7 with Wave-9,,1,0,40.36703145243735,0.047517817655508,high_school,3,male,1714,2,1.1,1.9,1,66c3831308c6df765dbad32d,8581,1,5,42,68,2,fieldSmooth,10
18-24,38,0.098716,Hue-3 with Wave-0,,0,0,57.55918552093562,0.0679021768298789,high_school,3,male,1589,0,1.1,1.9,1,66c3831308c6df765dbad32d,3837,-1,6,42,69,1,fieldSmooth,10
18-24,38,0.098716,Hue-3 with Wave-0,,1,0,57.55918552093562,0.0845359283017206,high_school,3,male,1305,1,1.1,1.9,1,66c3831308c6df765dbad32d,4373,0,3,42,70,2,fieldSmooth,10
18-24,39,0.098716,Hue-5 with Wave-6,,1,0,52.81048413376232,0.1395402020515757,high_school,3,male,2069,2,1.1,1.9,1,66c3831308c6df765dbad32d,13122,1,5,42,71,1,fieldSmooth,10
18-24,39,0.098716,Hue-5 with Wave-6,,1,0,52.81048413376232,0.0580600405363432,high_school,3,male,1756,2,1.1,1.9,1,66c3831308c6df765dbad32d,6253,1,1,42,72,2,fieldSmooth,10
18-24,40,0.098716,Hue-0 with Wave-6,,1,0,0.0,0.0627648333216787,high_school,3,male,1901,2,1.1,1.9,1,66c3831308c6df765dbad32d,7417,1,2,42,73,1,fieldSmooth,10
18-24,40,0.098716,Hue-0 with Wave-6,,1,0,0.0,0.0846874772183631,high_school,3,male,1597,2,1.1,1.9,1,66c3831308c6df765dbad32d,23302,1,1,42,74,2,fieldSmooth,10
18-24,41,0.098716,Hue-7 with Wave-7,,1,0,40.36703145243735,0.0473990997457889,high_school,3,male,1945,1,1.1,1.9,1,66c3831308c6df765dbad32d,4838,0,5,42,75,1,fieldSmooth,10
18-24,41,0.098716,Hue-7 with Wave-7,,1,0,40.36703145243735,0.070351125272882,high_school,3,male,1565,1,1.1,1.9,1,66c3831308c6df765dbad32d,15457,0,5,42,76,2,fieldSmooth,10
18-24,42,0.098716,Hue-0 with Wave-8,,1,0,0.0,0.0546335569243297,high_school,3,male,1928,1,1.1,1.9,1,66c3831308c6df765dbad32d,9596,0,5,42,77,1,fieldSmooth,10
18-24,42,0.098716,Hue-0 with Wave-8,,1,0,0.0,0.0802218270982236,high_school,3,male,1456,2,1.1,1.9,1,66c3831308c6df765dbad32d,7999,1,2,42,78,2,fieldSmooth,10
45-54,1,0.098716,Hue-5 with Wave-5,,1,0,21.68572066185116,0.039963310325602,other,3,male,746,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,21824,0,6,77,1,1,fieldSmooth,11
45-54,1,0.098716,Hue-5 with Wave-5,,1,0,21.68572066185116,0.0802678360986638,other,3,male,701,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,18776,1,4,77,2,2,fieldSmooth,11
45-54,2,0.098716,Hue-7 with Wave-3,,1,0,27.18729581075128,0.0499794693945667,other,3,male,783,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,7078,0,3,77,3,1,fieldSmooth,11
45-54,2,0.098716,Hue-7 with Wave-3,,1,0,27.18729581075128,0.0784566837007544,other,3,male,685,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,18078,0,5,77,4,2,fieldSmooth,11
45-54,3,0.098716,Hue-0 with Wave-1,,1,0,0.0,0.0475707695122863,other,3,male,774,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,6035,1,3,77,5,1,fieldSmooth,11
45-54,3,0.098716,Hue-0 with Wave-1,,1,0,0.0,0.0824756910282071,other,3,male,591,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,27417,1,5,77,6,2,fieldSmooth,11
45-54,4,0.098716,Hue-3 with Wave-6,,1,0,19.36307666323579,0.0624706281713255,other,3,male,812,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,9495,1,3,77,7,1,fieldSmooth,11
45-54,4,0.098716,Hue-3 with Wave-6,,1,0,19.36307666323579,0.0531156083636943,other,3,male,743,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,18626,1,1,77,8,2,fieldSmooth,11
45-54,5,0.098716,Hue-7 with Wave-9,,1,0,27.18729581075128,0.057706557673972,other,3,male,743,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,17029,1,3,77,9,1,fieldSmooth,11
45-54,5,0.098716,Hue-7 with Wave-9,,1,0,27.18729581075128,0.0695818902320107,other,3,male,692,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,8910,1,3,77,10,2,fieldSmooth,11
45-54,6,0.098716,Hue-7 with Wave-1,,1,0,27.18729581075128,0.0849421873045754,other,3,male,780,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,30948,1,1,77,11,1,fieldSmooth,11
45-54,6,0.098716,Hue-7 with Wave-1,,1,0,27.18729581075128,0.0736672869705325,other,3,male,744,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,8527,1,3,77,12,2,fieldSmooth,11
45-54,7,0.098716,Hue-7 with Wave-6,,1,0,27.18729581075128,0.0799038421632051,other,3,male,796,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,5732,1,5,77,13,1,fieldSmooth,11
45-54,7,0.098716,Hue-7 with Wave-6,,1,0,27.18729581075128,0.082334671480347,other,3,male,666,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,21512,0,4,77,14,2,fieldSmooth,11
45-54,9,0.098716,Hue-0 with Wave-8,,1,0,0.0,0.0609154351090022,other,3,male,722,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,26037,1,6,77,15,1,fieldSmooth,11
45-54,9,0.098716,Hue-0 with Wave-8,,1,0,0.0,0.1051024709232836,other,3,male,668,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,15772,0,3,77,16,2,fieldSmooth,11
45-54,10,0.098716,Hue-7 with Wave-7,,1,0,27.18729581075128,0.1031120156117393,other,3,male,729,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,23982,0,6,77,17,1,fieldSmooth,11
45-54,10,0.098716,Hue-7 with Wave-7,,1,0,27.18729581075128,0.0699473368882373,other,3,male,622,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,4987,1,2,77,18,2,fieldSmooth,11
45-54,11,0.098716,Hue-3 with Wave-5,,1,0,19.36307666323579,0.0663710761285961,other,3,male,806,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,59122,1,3,77,19,1,fieldSmooth,11
45-54,11,0.098716,Hue-3 with Wave-5,,1,0,19.36307666323579,0.0545932496885925,other,3,male,687,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,13163,1,2,77,20,2,fieldSmooth,11
45-54,12,0.098716,Hue-7 with Wave-4,,1,0,27.18729581075128,0.0300793936931026,other,3,male,833,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,17067,0,4,77,21,1,fieldSmooth,11
45-54,12,0.098716,Hue-7 with Wave-4,,1,0,27.18729581075128,0.0663343031671845,other,3,male,720,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,11793,0,2,77,22,2,fieldSmooth,11
45-54,13,0.098716,Hue-0 with Wave-4,,1,0,0.0,0.1056058793861773,other,3,male,746,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,9284,1,2,77,23,1,fieldSmooth,11
45-54,13,0.098716,Hue-0 with Wave-4,,1,0,0.0,0.093479777798026,other,3,male,655,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,6395,1,5,77,24,2,fieldSmooth,11
45-54,14,0.098716,Hue-5 with Wave-0,,1,0,21.68572066185116,0.0763532290242868,other,3,male,768,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,9861,1,3,77,25,1,fieldSmooth,11
45-54,14,0.098716,Hue-5 with Wave-0,,1,0,21.68572066185116,0.0891439977178213,other,3,male,677,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,33556,0,2,77,26,2,fieldSmooth,11
45-54,15,0.098716,Hue-7 with Wave-0,,1,0,27.18729581075128,0.0680892064753256,other,3,male,720,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,39338,1,1,77,27,1,fieldSmooth,11
45-54,15,0.098716,Hue-7 with Wave-0,,1,0,27.18729581075128,0.0617850074540641,other,3,male,696,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,11731,0,4,77,28,2,fieldSmooth,11
45-54,16,0.098716,Hue-5 with Wave-8,,1,0,21.68572066185116,0.0558543329652552,other,3,male,778,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,3698,0,2,77,29,1,fieldSmooth,11
45-54,16,0.098716,Hue-5 with Wave-8,,1,0,21.68572066185116,0.0341764632342188,other,3,male,763,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,4614,1,1,77,30,2,fieldSmooth,11
45-54,17,0.098716,Hue-3 with Wave-4,,1,0,19.36307666323579,0.0812682220768678,other,3,male,780,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,8307,1,3,77,31,1,fieldSmooth,11
45-54,17,0.098716,Hue-3 with Wave-4,,0,0,19.36307666323579,0.0588510629681393,other,3,male,716,0,1.1,1.9,1,66cb6abbf0a15bddb08767d5,46017,-1,5,77,32,2,fieldSmooth,11
45-54,18,0.098716,Hue-0 with Wave-9,,1,0,0.0,0.065110912944197,other,3,male,749,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,23196,0,5,77,33,1,fieldSmooth,11
45-54,18,0.098716,Hue-0 with Wave-9,,1,0,0.0,0.0739435420505596,other,3,male,689,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,4908,1,1,77,34,2,fieldSmooth,11
45-54,19,0.098716,Hue-0 with Wave-5,,1,0,0.0,0.0799052252076908,other,3,male,748,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,52997,1,3,77,35,1,fieldSmooth,11
45-54,19,0.098716,Hue-0 with Wave-5,,1,0,0.0,0.0544714612333619,other,3,male,691,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,8839,1,5,77,36,2,fieldSmooth,11
45-54,20,0.098716,Hue-3 with Wave-7,,1,0,19.36307666323579,0.0761051124964948,other,3,male,760,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,11507,1,3,77,37,1,fieldSmooth,11
45-54,20,0.098716,Hue-3 with Wave-7,,1,0,19.36307666323579,0.0892204529408919,other,3,male,704,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,7731,0,6,77,38,2,fieldSmooth,11
45-54,21,0.098716,Hue-0 with Wave-3,,1,0,0.0,0.079714772141315,other,3,male,742,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,19670,0,3,77,39,1,fieldSmooth,11
45-54,21,0.098716,Hue-0 with Wave-3,,1,0,0.0,0.0808525603510428,other,3,male,693,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,6518,0,1,77,40,2,fieldSmooth,11
45-54,22,0.098716,Hue-5 with Wave-7,,1,0,21.68572066185116,0.0933325526941857,other,3,male,757,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,6827,0,5,77,41,1,fieldSmooth,11
45-54,22,0.098716,Hue-5 with Wave-7,,1,0,21.68572066185116,0.1007745553330431,other,3,male,659,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,10183,1,5,77,42,2,fieldSmooth,11
45-54,23,0.098716,Hue-5 with Wave-6,,1,0,21.68572066185116,0.0878927245050078,other,3,male,785,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,3327,1,2,77,43,1,fieldSmooth,11
45-54,23,0.098716,Hue-5 with Wave-6,,1,0,21.68572066185116,0.0457681398502698,other,3,male,699,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,7237,1,1,77,44,2,fieldSmooth,11
45-54,24,0.098716,Hue-3 with Wave-3,,1,0,19.36307666323579,0.0702433644752814,other,3,male,787,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,23877,1,3,77,45,1,fieldSmooth,11
45-54,24,0.098716,Hue-3 with Wave-3,,1,0,19.36307666323579,0.0876578416273889,other,3,male,664,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,24256,1,3,77,46,2,fieldSmooth,11
45-54,25,0.098716,Hue-7 with Wave-5,,1,0,27.18729581075128,0.0547668126010684,other,3,male,838,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,6072,0,6,77,47,1,fieldSmooth,11
45-54,25,0.098716,Hue-7 with Wave-5,,1,0,27.18729581075128,0.0788356709578868,other,3,male,732,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,5038,0,1,77,48,2,fieldSmooth,11
45-54,27,0.098716,Hue-5 with Wave-9,,1,0,21.68572066185116,0.0790846540567583,other,3,male,734,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,3094,1,2,77,49,1,fieldSmooth,11
45-54,27,0.098716,Hue-5 with Wave-9,,1,0,21.68572066185116,0.1127691112427944,other,3,male,707,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,2973,0,6,77,50,2,fieldSmooth,11
45-54,28,0.098716,Hue-5 with Wave-2,,1,0,21.68572066185116,0.0569243532838713,other,3,male,820,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,2709,1,4,77,51,1,fieldSmooth,11
45-54,28,0.098716,Hue-5 with Wave-2,,1,0,21.68572066185116,0.0841028750600528,other,3,male,682,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,16314,1,6,77,52,2,fieldSmooth,11
45-54,30,0.098716,Hue-7 with Wave-8,,1,0,27.18729581075128,0.0636182735467205,other,3,male,790,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,16764,0,4,77,53,1,fieldSmooth,11
45-54,30,0.098716,Hue-7 with Wave-8,,1,0,27.18729581075128,0.0857195608180181,other,3,male,714,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,6289,0,5,77,54,2,fieldSmooth,11
45-54,31,0.098716,Hue-3 with Wave-9,,1,0,19.36307666323579,0.1075770120933421,other,3,male,784,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,8839,0,5,77,55,1,fieldSmooth,11
45-54,31,0.098716,Hue-3 with Wave-9,,1,0,19.36307666323579,0.0558438985218402,other,3,male,758,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,2640,1,1,77,56,2,fieldSmooth,11
45-54,32,0.098716,Hue-3 with Wave-8,,1,0,19.36307666323579,0.0880152009033343,other,3,male,793,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,7570,0,5,77,57,1,fieldSmooth,11
45-54,32,0.098716,Hue-3 with Wave-8,,1,0,19.36307666323579,0.0695696274392403,other,3,male,731,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,5084,1,1,77,58,2,fieldSmooth,11
45-54,33,0.098716,Hue-3 with Wave-1,,1,0,19.36307666323579,0.1572750680951029,other,3,male,719,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,12812,1,1,77,59,1,fieldSmooth,11
45-54,33,0.098716,Hue-3 with Wave-1,,1,0,19.36307666323579,0.0760642573607347,other,3,male,643,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,3936,1,2,77,60,2,fieldSmooth,11
45-54,34,0.098716,Hue-0 with Wave-6,,1,0,0.0,0.0777910089658429,other,3,male,747,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,3030,1,2,77,61,1,fieldSmooth,11
45-54,34,0.098716,Hue-0 with Wave-6,,1,0,0.0,0.0712575396441785,other,3,male,691,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,1600,1,2,77,62,2,fieldSmooth,11
45-54,35,0.098716,Hue-5 with Wave-4,,1,0,21.68572066185116,0.0898076472824603,other,3,male,730,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,20445,0,5,77,63,1,fieldSmooth,11
45-54,35,0.098716,Hue-5 with Wave-4,,1,0,21.68572066185116,0.0704084869948814,other,3,male,684,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,10852,0,6,77,64,2,fieldSmooth,11
45-54,36,0.098716,Hue-5 with Wave-3,,1,0,21.68572066185116,0.0793616794296209,other,3,male,724,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,16407,1,6,77,65,1,fieldSmooth,11
45-54,36,0.098716,Hue-5 with Wave-3,,1,0,21.68572066185116,0.0981895234611689,other,3,male,671,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,8027,0,6,77,66,2,fieldSmooth,11
45-54,37,0.098716,Hue-3 with Wave-2,,1,0,19.36307666323579,0.0623322647147273,other,3,male,811,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,5721,1,5,77,67,1,fieldSmooth,11
45-54,37,0.098716,Hue-3 with Wave-2,,1,0,19.36307666323579,0.0666282319066973,other,3,male,732,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,5172,1,1,77,68,2,fieldSmooth,11
45-54,38,0.098716,Hue-0 with Wave-2,,1,0,0.0,0.0825789292504438,other,3,male,730,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,8416,1,5,77,69,1,fieldSmooth,11
45-54,38,0.098716,Hue-0 with Wave-2,,1,0,0.0,0.0766779332588915,other,3,male,679,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,1690,1,2,77,70,2,fieldSmooth,11
45-54,39,0.098716,Hue-7 with Wave-2,,1,0,27.18729581075128,0.0714135931125884,other,3,male,747,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,27220,0,5,77,71,1,fieldSmooth,11
45-54,39,0.098716,Hue-7 with Wave-2,,1,0,27.18729581075128,0.0681279004469044,other,3,male,646,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,21172,1,3,77,72,2,fieldSmooth,11
45-54,40,0.098716,Hue-5 with Wave-1,,1,0,21.68572066185116,0.099202804456889,other,3,male,761,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,9651,0,6,77,73,1,fieldSmooth,11
45-54,40,0.098716,Hue-5 with Wave-1,,1,0,21.68572066185116,0.1093639211311824,other,3,male,662,2,1.1,1.9,1,66cb6abbf0a15bddb08767d5,16524,1,6,77,74,2,fieldSmooth,11
45-54,41,0.098716,Hue-0 with Wave-7,,1,0,0.0,0.1040731105516327,other,3,male,741,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,13381,0,5,77,75,1,fieldSmooth,11
45-54,41,0.098716,Hue-0 with Wave-7,,1,0,0.0,0.064345758492586,other,3,male,723,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,17863,0,3,77,76,2,fieldSmooth,11
45-54,42,0.098716,Hue-3 with Wave-0,,1,0,19.36307666323579,0.074948394697494,other,3,male,667,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,5241,0,6,77,77,1,fieldSmooth,11
45-54,42,0.098716,Hue-3 with Wave-0,,1,0,19.36307666323579,0.0932551360877029,other,3,male,613,1,1.1,1.9,1,66cb6abbf0a15bddb08767d5,3925,0,4,77,78,2,fieldSmooth,11
35-44,1,0.098716,Hue-7 with Wave-2,,1,0,45.40963240709247,0.0497132220378741,bachelor,3,female,414,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,8983,1,2,75,1,1,fieldSmooth,12
35-44,1,0.098716,Hue-7 with Wave-2,,1,0,45.40963240709247,0.0864777324992541,bachelor,3,female,375,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,19073,0,1,75,2,2,fieldSmooth,12
35-44,2,0.098716,Hue-0 with Wave-7,,1,0,0.0,0.0453702083494631,bachelor,3,female,522,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,8679,1,6,75,3,1,fieldSmooth,12
35-44,2,0.098716,Hue-0 with Wave-7,,1,0,0.0,0.105821678373919,bachelor,3,female,352,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,3344,1,2,75,4,2,fieldSmooth,12
35-44,3,0.098716,Hue-7 with Wave-0,,1,0,45.40963240709247,0.0956522809642854,bachelor,3,female,457,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,3225,0,2,75,5,1,fieldSmooth,12
35-44,3,0.098716,Hue-7 with Wave-0,,1,0,45.40963240709247,0.0836050207399762,bachelor,3,female,407,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,16471,1,3,75,6,2,fieldSmooth,12
35-44,4,0.098716,Hue-7 with Wave-3,,1,0,45.40963240709247,0.0431988196440712,bachelor,3,female,519,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,8960,0,1,75,7,1,fieldSmooth,12
35-44,4,0.098716,Hue-7 with Wave-3,,1,0,45.40963240709247,0.0910212806211049,bachelor,3,female,373,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,7295,1,4,75,8,2,fieldSmooth,12
35-44,5,0.098716,Hue-3 with Wave-5,,1,0,1.1773590861859828,0.0670388189047813,bachelor,3,female,507,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,16192,0,2,75,9,1,fieldSmooth,12
35-44,5,0.098716,Hue-3 with Wave-5,,1,0,1.1773590861859828,0.0424075955465781,bachelor,3,female,456,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,9761,1,3,75,10,2,fieldSmooth,12
35-44,6,0.098716,Hue-3 with Wave-4,,1,0,1.1773590861859828,0.1264593819527747,bachelor,3,female,513,1,1.1,1.9,1,66ec879778bf72c70fc9bfba,3864,0,1,75,11,1,fieldSmooth,12
35-44,6,0.098716,Hue-3 with Wave-4,,1,0,1.1773590861859828,0.0812224132756259,bachelor,3,female,394,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,3844,1,1,75,12,2,fieldSmooth,12
35-44,7,0.098716,Hue-5 with Wave-9,,1,0,43.101729749154096,0.0458333776193854,bachelor,3,female,544,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,3101,1,1,75,13,1,fieldSmooth,12
35-44,7,0.098716,Hue-5 with Wave-9,,1,0,43.101729749154096,0.0684356982536911,bachelor,3,female,435,2,1.1,1.9,1,66ec879778bf72c70fc9bfba,5032,1,3,75,14,2,fieldSmooth,12
